platform,komentar,timestamp,sentimen,cleaned_comment
YouTube,Untuk pembeli juga harus bener²pintar. Ibarat jangan asal viral ram sekian rom sekian tapi murah langsung di beli walaupun Belum resmi di indo pasti gabakal bener tuh HP. 1jt an mending beli yg ram 3/32 yg sudah jelas² saja.,2022-08-28T06:44:48Z,Positif,beli harus bener pintar ibarat jangan asal viral ram sekian rom sekian murah langsung beli walaupun resmi indo gabakal bener tuh hp jt an mending beli yg ram yg jelas
YouTube,"Jd inget 2 tahun lalu prnah beli online xiaomi.. kata penjual stok habis diganti merk baru china dgn spek yg tinggi.. gw okein walau ragu, udh nyape.. dicoba.. pengen banting aja tuh hp, malas urus komplain2",2022-08-28T06:43:56Z,Netral,jd inget tahun lalu prnah beli online xiaomi kata jual stok habis ganti merk baru china dgn spek yg tinggi gw okein ragu udh nyape coba ken banting aja tuh hp malas urus komplain
YouTube,Panutan abang emang 👍👍,2022-08-28T06:41:44Z,Netral,panutan abang emang
YouTube,"Hehehe lebih baik beli HP second ajah tapi ori ya bang, 😁",2022-08-28T06:37:12Z,Netral,hehehe lebih baik beli hp second ajah ori bang
YouTube,Ah yes Siomay Phone,2022-08-28T06:36:44Z,Netral,ah yes siomay phone
YouTube,Jngn lupa solat...pit,2022-08-28T06:19:46Z,Netral,jngn lupa solatpit
YouTube,Curiga RAM realnya tuh 1gb ... hehe harus ke ahli software buat ceknya,2022-08-28T05:52:17Z,Netral,curiga ram real tuh gb hehe ke ahli software buat cek
YouTube,Bang. Kalo hapenya g kepake buat abang... Aku mau dong haha hapeku mati soalnya,2022-08-28T05:40:28Z,Netral,bang kalo hapenya g kepake buat abang aku mau dong haha hapeku mati soal
YouTube,bang bongkar hp nya jangan jagan kameranya Fake lagi ... hahahah,2022-08-28T05:38:27Z,Netral,bang bongkar hp nya jangan jagan kamera fake hahahah
YouTube,Siapa yg masih pake hp xiomi 4x ☝️😀,2022-08-28T05:37:27Z,Netral,siapa yg pake hp xiomi x
YouTube,user interfacenya kaya hp ku dulu yg masih lolipop,2022-08-28T05:35:22Z,Netral,user interfacenya kaya hp ku dulu yg lolipop
YouTube,kameranya kek tablet gue 10 thn lalu 😭,2022-08-28T05:27:27Z,Netral,kamera kek tablet gue thn lalu
YouTube,brang murah kok mintak barang bagus mana ada,2022-08-28T05:22:59Z,Positif,brang murah kok mintak barang bagus mana
YouTube,"Buang aja itu charger bang ,😅😅😅😅😅😅😅",2022-08-28T04:56:12Z,Netral,buang aja charger bang
YouTube,Pengaturannya kok mirip bgt sama motorola e⁴ plus ya wkwk..,2022-08-28T04:37:12Z,Netral,atur kok mirip bgt sama motorola e plus wkwk
YouTube,Btw krn abang mention hp smartfren aq pny pengalaman terburuk pakai hp murah krn aq prnah pesan gojek trus aq matiin eh dia masih pesen gojek terus sampe berkali2 ojol dtg mondar mandir depan rumah. Tp ada yg lebih parah lg cerita di Filipina hp nya pesen gofood terus2an sampe dia nangis gkbisa byr smua pesanan yg dtg dan akhirnya tetangga2nya mau bantuin beliin. Kasian banget kan. Ya Allah kita org Indo harus smart jangan mau tergiur hp murah dgn spek yg abal2. Yang penting pikirin diri kita dulu. Safety dulu. Kita mau hidup tenang kan.,2022-08-28T04:22:54Z,Positif,btw krn abang mention hp smartfren aq pny alam buruk pakai hp murah krn aq prnah pesan gojek trus aq matiin eh masih sen gojek terus sampe kali ojol dtg mondar mandir depan rumah tp yg lebih parah lg cerita filipina hp nya sen gofood terus sampe nang gkbisa byr smua pesan yg dtg akhir tetangga mau bantuin beliin kasi banget kan allah org indo smart jangan mau giur hp murah dgn spek yg abal penting pikirin diri dulu safety dulu mau hidup tenang kan
YouTube,HP advan berkedok xiomi 🤣,2022-08-28T04:04:54Z,Netral,hp advan kedok xiomi
YouTube,Kekny pke Cusrom lineage os jadoel,2022-08-28T04:02:35Z,Netral,kekny pke cusrom lineage os jadoel
YouTube,"Untuk liat Vidio ini, jd mikir2 dua kali.. trmkasih",2022-08-28T03:46:16Z,Netral,liat vidio jd mikir kali trmkasih
YouTube,Ngakak banget pas Bg David balikin hpnya dan baterai nya lepas 😂😂😂,2022-08-28T03:39:02Z,Netral,ngakak banget pas bg david balikin hpnya baterai nya lepas
YouTube,Sip,2022-08-28T03:34:08Z,Netral,sip
YouTube,aku malah salfok ama jari si abg yg cakep banget hhhhh,2022-08-28T03:15:57Z,Netral,aku malah salfok ama jari si abg yg cakep banget hhhhh
YouTube,untung gak jadi belii ane bang,2022-08-28T03:12:59Z,Netral,untung gak jadi beli ane bang
YouTube,Di Zalada pernah nemu barang ginian.. rata2 banyak yg ngasih bintang 5 nama2nya gak jelas/bahasa2nya kyk translatean google (penjualnya org luar kyknya) biar buat org percaya. Tp ada juga yg percaya dan merasa tertipu krn spec barang yg diterima gk kyk diketerangan. Aneh2 jg sih barang asli yg dijual 12jutaan tp ditoko itu dijual murah percaya aja. 😂,2022-08-28T02:32:43Z,Positif,zalada pernah nemu barang ginian rata banyak yg ngasih bintang nama gak jelasbahasanya kyk translatean google jual org luar kyknya biar buat org percaya tp juga yg percaya rasa tipu krn spec barang yg terima gk kyk terang aneh jg sih barang asli yg jual juta tp toko jual murah percaya aja
YouTube,makasih bang tutorial nya,2022-08-28T02:10:48Z,Netral,makasih bang tutorial nya
YouTube,Bang David beli mainannya 1 juta 😆😆 semangat terus bang saya kalau mau beli HP pasti ambil rekomendasi di sini,2022-08-28T02:09:16Z,Netral,bang david beli main juta semangat terus bang kalau mau beli hp ambil rekomendasi sini
YouTube,1jt wajar sihh,2022-08-28T02:04:15Z,Netral,jt wajar sihh
YouTube,Hahahaa terakhirnya batre nya copot sndiri 😂,2022-08-28T01:50:14Z,Netral,hahahaa akhir batre nya copot sndiri
YouTube,gula aren gambarnya tebu bang hhhe,2022-08-28T01:40:39Z,Netral,gula aren gambar tebu bang hhhe
YouTube,Maaf bang pengen ketawa tapi takut dosa 😅🙏,2022-08-28T01:36:16Z,Netral,maaf bang ken ketawa takut dosa
YouTube,Kalo dibilang mereka nipu yaa nggak bener juga sih. Kita yg harus teliti. Ini trick marketing mereka dg memiripkan dg merk lain.tp setidaknya jujur dg tidak mencontoh plek seratus persen. Hati hati dan jadilah pintar..,2022-08-28T01:27:51Z,Netral,kalo bilang nipu yaa bener sih yg teliti trick marketing dg mirip dg merk laintp jujur dg contoh plek ratus persen hati hati jadi pintar
YouTube,21:00 wkwkwk,2022-08-28T01:07:13Z,Netral,wkwkwk
YouTube,Kelak PRD sebagian penduduk jahanam ..😁😁😁Cina kurang ajar..apa aja di specdown.dibajak...sy pernah ketipu  tergiur harga miring...🤣🤣🤣,2022-08-28T00:58:31Z,Netral,kelak prd bagi duduk jahanam cina kurang ajarapa aja specdowndibajaksy pernah tipu giur harga miring
YouTube,Hpnya bikin ngakak bro!,2022-08-28T00:57:50Z,Netral,hpnya bikin ngakak bro
YouTube,Tapi kenapa ya kalo Oppo dan lainya ngga ada heasetnya,2022-08-28T00:27:58Z,Netral,kenapa kalo oppo lai ngga heasetnya
YouTube,"mending infinix aja kalo mau hp terjangkau,jgn yg gaada merknya gtu jd sayang kan kebuang uangnya 😭",2022-08-28T00:24:52Z,Netral,mending infinix aja kalo mau hp terjangkaujgn yg gaada merknya gtu jd sayang kan buang uang
YouTube,KeREN,2022-08-28T00:06:44Z,Positif,keren
YouTube,Terima kasih reviewnya agar gk ketipu  dengan iklan2 hp  menyesatkan,2022-08-27T23:41:42Z,Netral,terima kasih reviewnya gk tipu iklan hp sesat
YouTube,"Hp gk bermutu.
Sya jg pernah bli hp model kya gt.
Kecewanya bgt""",2022-08-27T23:40:36Z,Negatif,hp gk mutu sya jg pernah bli hp model kya gt kecewa bgt
YouTube,Kapal Api nya lebih nikmat yg 'signature' tapi sayang gak dijual di warung,2022-08-27T23:38:02Z,Netral,kapal api nya lebih nikmat yg signature sayang gak jual warung
YouTube,Parah banget sih,2022-08-27T23:36:03Z,Netral,parah banget sih
YouTube,"Sampah, Gore banget",2022-08-27T22:20:27Z,Netral,sampah gore banget
YouTube,Hp kentang dengan spek tinggi,2022-08-27T22:04:29Z,Netral,hp kentang spek tinggi
YouTube,Itu cina punya hp dari alibaba,2022-08-27T21:50:42Z,Netral,cina punya hp alibaba
YouTube,Ngakak pas batrey copot 😭🤣😂,2022-08-27T21:28:10Z,Netral,ngakak pas batrey copot
YouTube,Info tokonya bro 😎 jgn review aja biar sama2 bisa menikmati HP cangih seharga segitu?,2022-08-27T21:07:03Z,Netral,info toko bro jgn review aja biar sama nikmat hp cangih harga segitu
YouTube,"Gua pernah beli charger yg berat super vooc original 65 wat. karna yg berat itu katanya bagus baru 3 hari gegara jatuh ke lantai listrik gua konslet jeklek. Gua bongkar taunya berat itu di kasih lempengan besi yg di dobel tip ketika jatuh dia lepas kena positip negatip ac jadi  konslet. Pengalaman 2 minggu yg lalu sengaja beli ke aksesor hp biar dapet yg bagus taunya kena tipu juga. Beli online juga sama iklan doang bagus. Jadi embel"" yg berbobot itu bagus jadi ladang penipuan. Yg murah di kasih lepengan besi jadi charger mahal 😇",2022-08-27T20:24:44Z,Positif,gua pernah beli charger yg berat super vooc original wat karna yg berat kata bagus baru hari gegara jatuh lantai listrik gua konslet jeklek gua bongkar tau berat kasih lempeng besi yg dobel tip jatuh lepas kena positip negatip ac jadi konslet alam minggu yg lalu sengaja beli aksesor hp biar dapet yg bagus tau kena tipu beli online sama iklan doang bagus jadi embel yg bobot bagus jadi ladang tipu yg murah di kasih lepengan besi jadi charger mahal
YouTube,"ka, ada hp bekas apa lgi nih yg ready",2022-08-27T20:20:18Z,Netral,ka hp bekas apa lgi nih yg ready
YouTube,"Ram 12gb Rom 512gb batere 5800mAh 5G harga 1 juta.
Tapi yakin Hp yang di beli harga 1 juta itu, bukan Garansi Resmi 

Ada 3 Garansi Semua Hp

Pertama : 1. Garansi Resmi Indonesia.
Ke 2. Garansi Internasional & ke
3. Garansi Distributor 

Garansi resmi adalah apa saja kerusakan selama 1 tahun dari beli 
Kecuali jatuh atau kena air, tidak ada biaya di bawa ke service Center tiap merek hp tersebut.

Garansi Internasional hampir sama seperti garansi Resmi lama pelayanan di setiap service Center masing masing.

Garansi Distributor adalah sama aja Hp Replika atau Super Copy..
Harga murah tapi kualitas tidak se bagus garansi resmi.
( Cepat habis batere, Dan Rusak itulah garansi distributor 
Harga murah suhh,,
Kualitas tidak bagus terimakasih🙏🙏🙏",2022-08-27T20:19:54Z,Positif,ram gb rom gb batere mah g harga juta tapi yakin hp beli harga juta bukan garansi resmi ada garansi semua hp pertama garansi resmi indonesia ke garansi internasional ke garansi distributor garansi resmi apa rusa lama tahun beli kecuali jatuh kena air ada biaya bawa service center tiap merek hp sebut garansi internasional hampir sama garansi resmi lama layan di tiap service center masing masing garansi distributor sama aja hp replika super copy harga murah kualitas se bagus garansi resmi cepat habis batere rusak garansi distributor harga murah suhh kualitas bagus terimakasih
YouTube,lu d bayar juga bilamg bagus davidtid,2022-08-27T19:14:49Z,Positif,lu d bayar bilamg bagus davidtid
YouTube,Brojol sendiri tuh batre. 🤣,2022-08-27T18:53:18Z,Netral,brojol sendiri tuh batre
YouTube,Astaga gue nyari hp semurah2 nya paling ambil realme yg 1jt'an anjirr drpd beli bginian😂,2022-08-27T18:41:03Z,Positif,astaga gue nyari hp murah nya paling ambil realme yg jtan anjirr drpd beli bginian
YouTube,01:19 10 core?,2022-08-27T18:36:41Z,Netral,core
YouTube,Kasihke aku gpp bang,2022-08-27T18:34:50Z,Netral,kasihke aku gpp bang
YouTube,"Terimakasih bang, jadi tau hp abal2",2022-08-27T18:30:48Z,Netral,terimakasih bang jadi tau hp abal
YouTube,Mending beli HP seken wkwkwkwkwkk,2022-08-27T18:22:32Z,Netral,mending beli hp ken wkwkwkwkwkk
YouTube,"Ada yg percaya gak, om gw baru beli hp kaya gtu sebulan lalu. 🤣
Pas cek pale GPU checker, baru dah dia nyesel sampe buang tu hp. Harga 700rb kok tergiur banner 🤣🤣",2022-08-27T18:20:44Z,Netral,yg percaya gak om gw baru beli hp kaya gtu bulan lalu pas cek pale gpu checker baru dah nyesel sampe buang tu hp harga rb kok giur banner
YouTube,Kapok gw bl hp kw.lemot banget apl ky toped. youtube .jg yg lain gak ada bkn susah sj.,2022-08-27T18:07:00Z,Netral,kapok gw bl hp kwlemot banget apl ky toped youtube jg yg gak bkn susah sj
YouTube,Kalo emang kepepet duit gw mending beli Samsung galaxy tab V3 ke timbang ini. Selain harganya udah di bawah satu juta. Ram nya udah 1GB lumayan untuk hp dibawah 1 jutaan,2022-08-27T18:00:29Z,Netral,kalo emang pepet duit gw mending beli samsung galaxy tab v timbang selain harga udah bawah satu juta ram nya udah gb lumayan hp bawah juta
YouTube,"Hp skrg walau ori banyak kamera yg bohongan bang 
Jadi udh kaga kaget sama kamera banyak",2022-08-27T17:41:05Z,Netral,hp skrg ori banyak kamera yg bohong bang jadi udh kaga kaget sama kamera banyak
YouTube,Saat ngelempar kepala chargernya aku ngakak 🤣🤣🤣🤣,2022-08-27T17:24:44Z,Netral,ngelempar kepala chargernya aku ngakak
YouTube,Sambil nonton pun aku minum kopi kapal api 👏🏻👏🏻......,2022-08-27T17:22:04Z,Netral,nonton aku minum kopi kapal api
YouTube,Anjaayyy ngopi,2022-08-27T17:06:27Z,Netral,anjaayyy ngopi
YouTube,"hargai produk orang lain, belum tentu dirimu bisa merakit HP yg abal abalan seperti itu. itu pasti gak mungkin dirimu bisa buat. Karna otak mu gak bisa merakit HP murah, di otak mu itu hanya menjelek2 kan ciptaan orang.",2022-08-27T17:04:00Z,Positif,harga produk orang belum diri rakit hp yg abal abalan pasti gak mungkin diri buat karna otak mu gak rakit hp murah otak mu itu hanya jelek kan cipta orang
YouTube,😅maklum ngasal bikinnya,2022-08-27T16:50:41Z,Netral,maklum ngasal bikin
YouTube,"Kira2 awet ga yah bang,klo awet aku mau beli",2022-08-27T16:49:19Z,Netral,kira awet ga yah bangklo awet aku mau beli
YouTube,Ak kena jg.. hp ga bs pk... buka youtobe loading bgt... tel klr nomor ga jls... pkknya nyesal bgt...,2022-08-27T16:42:34Z,Netral,ak kena jg hp ga bs pk buka youtobe loading bgt tel klr nomor ga jls pkknya nyesal bgt
YouTube,terima kasih udah mengedukasi penonton supaya lebih teliti lagi klo membeli HP secara online,2022-08-27T16:38:16Z,Netral,terima kasih udah edukasi tonton lebih teliti klo beli hp online
YouTube,"Kaget gw bang, ada penampakan dimenit 20.30 😬",2022-08-27T16:22:58Z,Netral,kaget gw bang tampak menit
YouTube,"Itulah Gunanya Pentingnya Membaca Sebelum Membeli...
Kalau sekarang pentingnya Liat Bintang & ulasan Rating Sebelum Membeli Hp Kentang 🤣🤣🤣",2022-08-27T16:21:44Z,Netral,guna penting baca beli kalau sekarang penting liat bintang ulas rating beli hp kentang
YouTube,tks...infonya,2022-08-27T16:17:11Z,Netral,tksinfonya
YouTube,ada aja importir gila masukin barang ginian,2022-08-27T16:09:36Z,Netral,aja importir gila masukin barang ginian
YouTube,Pati Jateng hadir,2022-08-27T16:04:00Z,Netral,pati jateng hadir
YouTube,Aspal,2022-08-27T15:53:24Z,Netral,aspal
YouTube,Sampah sekali hapenya.. ttp samsung no 1 untuk ku. Krna sering bikin puas😁,2022-08-27T15:18:55Z,Positif,sampah sekali hapenya ttp samsung no ku krna sering bikin puas
YouTube,"Jngn gt lah cok, maen getok barang kek g ngehargai, mikirlah segmen kebawah mw bli hp gt udah alhamdulillah.. trims buat yg create tu produk..",2022-08-27T15:11:26Z,Netral,jngn gt lah cok maen getok barang kek g ngehargai mikirlah segmen bawah mw bli hp gt udah alhamdulillah trims buat yg create tu produk
YouTube,"Kuy dibantu serbu, salah satu tokonya nih: https://www.tokopedia.com/belihp-2/galaxy-note11-pro-ponsel-asli-7-5-inci-12gb-ram-512gb-rom-24-58mp-baru-hitam-6-128gb?src=topads&xClientId=907847220.1661610400",2022-08-27T15:09:20Z,Netral,kuy bantu serbu salah satu toko nih
YouTube,Bang Boleh request dong bahas chromebox dong bang ya kalau bisa mulai dari yang murah deh apa aja sih Gunanya soalnya Kepengen tahu nih chromebook Apa betul sejenis laptop atau gimana kekurangan dan kelebihannya apa ya semoga dikabulin oleh Mas David,2022-08-27T15:00:49Z,Positif,bang request dong bahas chromebox dong bang kalau mulai yang murah deh apa aja sih guna soal ken tahu nih chromebook apa betul jenis laptop gimana kurang lebih apa moga dikabulin mas david
YouTube,Terimakasih infonya,2022-08-27T14:57:05Z,Netral,terimakasih info
YouTube,Pengen klau segitu harga nya,2022-08-27T14:53:21Z,Netral,ken klau segitu harga nya
YouTube,Itu buat orng kaya gabut aja jadi ganjal pintu.,2022-08-27T14:48:48Z,Netral,buat orng kaya gabut aja jadi ganjal pintu
YouTube,Logo “Welcome”nya ngingetin saya ke Gameloft kalo pertama kali dibuka gamenya…,2022-08-27T14:39:13Z,Netral,logo welcome nya ngingetin ke gameloft kalo pertama kali buka gamenya
YouTube,wah muraaah,2022-08-27T14:30:42Z,Netral,wah muraaah
YouTube,"Aku sdh jd korbannya , iphone 13 pro pakai 1 hr mau dijual setengah harga ngk laku ... 😁😄😃😀",2022-08-27T14:26:56Z,Netral,aku sdh jd korban iphone pro pakai hr mau jual tengah harga ngk laku
YouTube,Ko minum nya suaranya kaya kentut🤣,2022-08-27T14:25:24Z,Netral,ko minum nya suara kaya kentut
YouTube,KEREN,2022-08-27T14:18:18Z,Positif,keren
YouTube,Bagi2 dong hp bekas kontennya,2022-08-27T14:15:29Z,Netral,dong hp bekas konten
YouTube,"Harga mahal = barang bagus
harga murah = barang jelek/kw
Mau yng murah tapi bagus = mustahil,,
 intinya pastikan tabungan dan isi dompet itu cukup buat beli barang baguss 😅",2022-08-27T14:14:40Z,Positif,harga mahal barang bagus harga murah barang jelekkw mau yng murah bagus mustahil inti pasti tabung isi dompet cukup buat beli barang baguss
YouTube,Serius ini ?,2022-08-27T14:00:36Z,Netral,serius
YouTube,Tiktok bilek: SIAL HP KITA KEBONGKAR,2022-08-27T13:55:16Z,Netral,tiktok bilek sial hp bongkar
YouTube,"Bang, bisa gak dibanting aja hapenya. Atau sumbangin aja bang",2022-08-27T13:46:46Z,Netral,bang gak banting aja hapenya sumbangin aja bang
YouTube,Untung ada kapal api jd semangat dn iklas,2022-08-27T13:34:53Z,Netral,untung kapal api jd semangat dn iklas
YouTube,Mending beli hp second oppo yg harga 1jt an...😀😀,2022-08-27T13:28:51Z,Netral,mending beli hp second oppo yg harga jt an
YouTube,"Kasihan sih sama org"" Yg udh beli HP kayak gini.......... 🤣🤣",2022-08-27T13:24:44Z,Netral,kasihan sih sama org yg udh beli hp kayak gin
YouTube,"Bg, boleh untuk saya hp nya yg direview itu, kalau boleh terima kasih banyak bg🙏",2022-08-27T13:22:28Z,Netral,bg untuk hp nya yg direview kalau terima kasih banyak bg
YouTube,"Halo halo ,,,
Mau nanya nih adakah rekom hp storage 512gb
Tahun lalu lalu
  yang masih ok dari segi harga 😅😅🙏",2022-08-27T13:20:25Z,Netral,halo halo mau nanya nih ada rekom hp storage gb tahun lalu lalu masih dari segi harga
YouTube,bg hp nya kalo udh di unboxing di kemanain?,2022-08-27T13:14:02Z,Netral,bg hp nya kalo udh unboxing kemanain
YouTube,Buat keejaan banyak grup bgs ya ya,2022-08-27T13:13:09Z,Netral,buat eja banyak grup bgs ya
YouTube,Kalau sejuta lbh aman beli infinix smartlah bisa dipakai beneran,2022-08-27T13:00:55Z,Netral,kalau juta lbh aman beli infinix smartlah pakai beneran
YouTube,3:14 epic momen🗿,2022-08-27T12:55:17Z,Netral,epic momen
YouTube,Endingnya ngakak 🤣,2022-08-27T12:51:24Z,Netral,endingnya ngakak
YouTube,Mau dong hp seharga 1 juta itu kak bantu dong 🙏,2022-08-27T12:50:46Z,Netral,mau dong hp harga juta kak bantu dong
YouTube,"Bang riview hp terus, setelah itu hp di anggurin apa gmana bang,. 😂😂",2022-08-27T12:46:41Z,Netral,bang riview hp terus itu hp anggurin apa gmana bang
YouTube,Buat saya aja bang buat Ade sekolah🙏🙏🙏,2022-08-27T12:39:02Z,Netral,buat aja bang buat ade sekolah
YouTube,Hp beginian merk nya ga jelas kualitasnya ya ga jelas,2022-08-27T12:28:13Z,Netral,hp begini merk nya ga jelas kualitas ga jelas
YouTube,matamu,2022-08-27T12:25:50Z,Netral,mata
YouTube,"Typical orang Indo
Pingin Fitur lengkap, banyak, mewah
Tapi harga se-iprit",2022-08-27T12:19:31Z,Netral,typical orang indo pingin fitur lengkap banyak mewah tapi harga iprit
YouTube,Cara beli nya gmn bg,2022-08-27T12:18:09Z,Netral,cara beli nya gmn bg
